R_Stay_Name,R_Stay_Old_Addr,R_Stay_Addr,R_Stay_Latitude,R_Stay_Longtitude,R_Stay_Score,R_Stay_Views,R_Stay_Preference,R_Stay_Reviews,R_Stay_Bookmarks
솔로 게스트하우스,제주특별자치도 서귀포시 대정읍 상모리 88-1,제주특별자치도 서귀포시 대정읍 송악관광로411번길 11,33.2094646,126.2904973,0,1748,0,0,0
하얀산호민박,제주특별자치도 제주시 우도면 연평리 2649-1,제주특별자치도 제주시 우도면 우도해안길 144,33.4943265,126.9451046,5,1762,0,1,0
제주신신휴양펜션,제주특별자치도 서귀포시 안덕면 덕수리 1476,제주특별자치도 서귀포시 안덕면 평화로319번길 133,33.2790334,126.3145142,0,1120,0,0,0
드림시아펜션,제주특별자치도 제주시 조천읍 북촌리 365-1,제주특별자치도 제주시 조천읍 일주동로 1594,33.55166,126.70345,0,1094,0,0,0
디아일랜드 블루 호텔,제주특별자치도 서귀포시 태평로 431번길3,,33.245846,126.56581,0,1147,1,0,7
외돌개나라,제주특별자치도 서귀포시 서홍동 744-13,제주특별자치도 서귀포시 남성로 122,33.2639577,126.5507293,5,1865,1,1,0
등대민박,제주특별자치도 제주시 추자면 대서리 2-2,제주특별자치도 제주시 추자면 대서2길 35,33.9632334,126.2979875,0,366,0,0,0
사계절민박,제주특별자치도 제주시 추자면 신양리 422-4,제주특별자치도 제주시 추자면 신양2길 12,33.9354341,126.3227638,0,267,0,0,0
봉골레 하우스 민박,제주특별자치도 제주시 추자면 영흥리 361,제주특별자치도 제주시 추자면 추자로 94-1 2층,33.9567036,126.2969646,0,386,0,0,0
유창민박,제주특별자치도 제주시 추자면 대서리 146,제주특별자치도 제주시 추자면 추자로 46-1,33.9642903,126.2929862,0,212,0,0,0
자연하우스,제주특별자치도 서귀포시 표선면 하천리 2296-4,제주특별자치도 서귀포시 표선면 한마음초등로 302,33.351677,126.80461,0,809,0,0,0
하와이펜션,제주특별자치도 제주시 도두이동 1621-7,제주특별자치도 제주시 도두봉2길 75,33.5073611,126.4760763,0,1458,0,0,0
올레스테이,제주특별자치도 서귀포시 서귀동 316-1,제주특별자치도 서귀포시 중정로 22,33.2474043,126.5587322,0,3313,0,0,3
제주아트하우스,제주특별자치도 제주시 구좌읍 월정리 958-1,제주특별자치도 제주시 구좌읍 일주동로 2410,33.552032,126.78695,3,1000,0,1,2
조이랜드펜션,제주특별자치도 제주시 애월읍 애월리 884,제주특별자치도 제주시 애월읍 애원로 116-5,33.4547384,126.3251781,0,1814,0,0,7
안뜨르 펜션,제주특별자치도 제주시 이호일동 363-4,제주특별자치도 제주시 서해안로 72 (이호일동),33.503006,126.45776,0,1064,0,0,0
하랑 게스트하우스,제주특별자치도 서귀포시 대정읍 일과리 116,제주특별자치도 서귀포시 대정읍 일과로13번길 1,33.2328,126.2437,5,2622,0,1,3
에덴호스텔,제주특별자치도 제주시 용담삼동 2382,제주특별자치도 제주시 서해안로 456-12,33.5184357,126.4893095,5,1086,0,1,0
꽃하루방게스트하우스,제주특별자치도 서귀포시 성산읍 온평리 1110-3,제주특별자치도 서귀포시 성산읍 온평포구로62번길 24,33.400314,126.90295,3,4714,2,4,3
일레인호텔,제주특별자치도 서귀포시 회수동 659,제주특별자치도 서귀포시 일주서로 660,33.254627,126.43923,4,2454,0,3,6
나무이야기 하우스,제주특별자치도 서귀포시 표선면 세화리 200-1,제주특별자치도 서귀포시 표선면 민속해안로 32,33.3255768,126.7999334,0,1084,0,0,0
하늘조각,제주특별자치도 서귀포시 안덕면 사계리 2880-1,제주특별자치도 서귀포시 안덕면 사계북로 75,33.235546,126.2959547,0,1292,0,0,0
제주파도소리,제주특별자치도 제주시 구좌읍 하도리 43-1,제주특별자치도 제주시 구좌읍 해맞이해안로 1950,33.5150151,126.9004638,0,1413,0,0,1
노블렛휴양펜션,제주특별자치도 서귀포시 남원읍 수망리 974-1,제주특별자치도 서귀포시 남원읍 남조로 861-83,33.3431179,126.6958256,0,1531,0,0,0
제주아일,제주특별자치도 제주시 한림읍 금능리 1440-1,제주특별자치도 제주시 한림읍 금능길 66,33.38833,126.230225,0,765,1,0,0
준하우스,제주특별자치도 제주시 구좌읍 평대리 463-1,제주특별자치도 제주시 구좌읍 일주동로 3031,33.5243749,126.8423829,0,786,0,0,1
모네하우스,제주특별자치도 제주시 구좌읍 하도리 469,제주특별자치도 제주시 구좌읍 해맞이해안로 1762,33.526882,126.89027,0,563,0,0,0
뉴아일랜드호텔,제주특별자치도 제주시 연동 263-12,제주특별자치도 제주시 연동6길 17,33.4842921,126.4894862,0,1076,0,0,0
하도어촌계펜션,제주특별자치도 제주시 구좌읍 하도리 30,제주특별자치도 제주시 구좌읍 해맞이해안로 1926-3,33.51692,126.89942,0,769,0,0,0
베르사체,제주특별자치도 서귀포시 대포동 2062-1,제주특별자치도 서귀포시 이어도로 139-1 (대포동),33.240047,126.43708,0,619,0,0,0
b5m 민박,제주특별자치도 제주시 구좌읍 세화리 1382-1,제주특별자치도 제주시 구좌읍 세화7길 31-2,33.523663,126.86099,0,1167,0,0,3
모물펜션,제주특별자치도 제주시 애월읍 곽지리 1545-1,제주특별자치도 제주시 애월읍 곽지9길 4,33.45235,126.30829,0,1118,1,0,1
웰빙하우스,제주특별자치도 제주시 애월읍 신엄리 2919-2,제주특별자치도 제주시 애월읍 부룡수길 53-1,33.466335,126.36889,0,754,0,0,0
마이테르유스호스텔,제주특별자치도 제주시 애월읍 납읍리 549,제주특별자치도 제주시 애월읍 애원로 474-29,33.4290068,126.3475723,0,4812,0,0,1
우도피아,제주특별자치도 제주시 우도면 연평리 559,제주특별자치도 제주시 우도면 영일진사길 51-40,33.506397,126.96042,5,5992,3,1,7
남원화이트빌리지,제주특별자치도 서귀포시 남원읍 태위로 495번길 12-9,제주특별자치도 서귀포시 남원읍 태위로 495번길 12-9,33.276165,126.70137,0,898,0,0,0
노을담은뜨락,제주특별자치도 서귀포시 대정읍 무릉리 3878-9,제주특별자치도 서귀포시 대정읍 노을해안로 416,33.270264,126.2004199,0,1518,0,0,0
코티지락독채펜션,제주특별자치도 제주시 애월읍 고내리 815-9,제주특별자치도 제주시 애월읍 고내봉길 14,33.460083,126.33917,0,874,0,0,0
유로리조트,제주특별자치도 서귀포시 토평동 659-3,제주특별자치도 서귀포시 칠십리로285번길 19,33.248577,126.58542,4,1693,0,1,1
율게스트하우스,제주특별자치도 서귀포시 법환동 168,제주특별자치도 서귀포시 최영로 18,33.233616,126.51278,3,2179,0,1,1
산방산해오름펜션,제주특별자치도 서귀포시 안덕면 사계리 227-1,제주특별자치도 서귀포시 안덕면 사계로114번길 54-83,33.23678,126.30836,0,432,0,0,1
에너벨리민박,제주특별자치도 제주시 한림읍 협재리 1740-1,제주특별자치도 제주시 한림읍 한림로 356,33.3948825,126.2418944,0,1466,0,0,1
예하게스트하우스,제주특별자치도 제주시 삼도1동 561-17 예하게스트하우스 (제주터미널점),제주특별자치도 제주시 삼오길 9,33.4994098,126.5175027,0,3631,0,0,2
오션스위츠호텔 제주,제주특별자치도 제주시 삼도2동 1260-1,제주특별자치도 제주시 탑동해안로 74,33.51823,126.52317,5,8718,1,5,26
에리두 Cafe n Beds,제주특별자치도 서귀포시 대포동 2016,제주특별자치도 서귀포시 대포복개로 37,33.241926,126.434642,0,1547,1,0,2
에쿠스모텔,제주특별자치도 서귀포시 안덕면 화순리 1074-3,제주특별자치도 서귀포시 안덕면 화순중앙로54번길 5,33.247215,126.335365,0,4337,0,0,0
에프원모텔,제주특별자치도 제주시 연동 294-87,제주특별자치도 제주시 사장1길 18,33.4853132,126.4939766,0,2063,0,0,0
레디메이드,제주특별자치도 제주시 구좌읍 행원리 642,제주특별자치도 제주시 구좌읍 행원로9길 27-1,33.5340986,126.7954364,0,1189,0,0,1
레프트핸더 게스트하우스,제주특별자치도 제주시 구좌읍 상도리 471-25,제주특별자치도 제주시 구좌읍 상도북2길 17-12,33.52012,126.86496,5,1281,0,1,1
롯데시티호텔제주,제주특별자치도 제주시 연동 2324-6,제주특별자치도 제주시 도령로 83,33.490974,126.48697,4,6106,0,6,16
뜨리바다펜션,제주특별자치도 서귀포시 남원읍 남원리 2397,제주특별자치도 서귀포시 남원읍 태위로510번길 31-16,33.2715279,126.6997188,0,1416,0,0,0
제주캠핑올레,제주도 서귀포시 표선면 토산망동로 15,제주도 서귀포시 표선면 토산망동로 15,33.310127,126.78165,0,1728,0,0,0
우리이야기,제주특별자치도 제주시 구좌읍 김녕로8길 4,,33.553795,126.74794,0,477,0,0,1
라메종베니in제주,제주특별자치도 서귀포시 성산읍 고성리 188-1,제주특별자치도 서귀포시 성산읍 신양로122번길 4-6,33.4397954,126.8990639,0,1859,1,0,0
라이온힐펜션,제주특별자치도 서귀포시 안덕면 덕수리 236,제주특별자치도 서귀포시 안덕면 평화로 507,33.2813513,126.3191078,0,2295,0,0,1
늘송파크텔,제주특별자치도 제주시 노형동 905-13,제주특별자치도 제주시 원노형5길 22,33.4875793,126.4832153,0,2051,0,0,1
제주별장,제주특별자치도 서귀포시 안덕면 평화로 319 번길 137-10,제주특별자치도 서귀포시 안덕면 평화로 319 번길 137-10,33.279877,126.31519,0,614,0,0,0
옛살라비,제주특별자치도 제주시 애월읍 광령리 1182-1,제주특별자치도 제주시 애월읍 광령8길 47,33.4408969,126.4345309,0,1214,0,0,2
오렌지트리 호텔,제주특별자치도 제주시 이도일동 1371-2,제주특별자치도 제주시 관덕로8길 7-12,33.5122997,126.5243863,0,1458,0,0,1
뉴그린펜션,제주특별자치도 서귀포시 표선면 표선리 483-4,제주특별자치도 서귀포시 표선면 표선백사로 121,33.326244,126.83666,0,1066,0,0,0
다래산장,제주특별자치도 제주시 애월읍 납읍리 502,제주특별자치도 제주시 애월읍 납읍로10길 49-32,33.430588,126.347916,0,1604,0,0,3
라포즈,제주특별자치도 서귀포시 하원동 155-1,제주특별자치도 서귀포시 중산간서로 459,33.26293,126.46611,5,4870,2,2,6
김마담하우스,제주도 제주시 한경면 신창리 423,제주도 제주시 한경면 신창4길 7-2,33.24212,126.60205,0,797,0,0,1
메모리 인 제주 펜션,제주특별자치도 서귀포시 강정동 3380-1,제주특별자치도 서귀포시 염돈로 93-14,33.2615636,126.49447,0,1986,1,0,1
올레프로방스,제주특별자치도 제주시 애월읍 광령리 2807-14,제주특별자치도 제주시 애월읍 광령평화2길 170-23,33.3701721,126.4819697,0,1240,0,0,0
월령게스트하우스,"제주시 한림읍 월령3길 29, 2층(월령리 348-2번지 2층)","제주시 한림읍 월령3길 29, 2층(월령리 348-2번지 2층)",33.37818,126.21614,0,872,0,0,0
허브인휴양펜션,제주특별자치도 제주시 한림읍 귀덕리 2731,제주특별자치도 제주시 한림읍 귀덕6길 92-17,33.4356437,126.2902931,0,1492,0,0,1
다이아몬드 호텔,제주특별자치도 제주시 연동 282-12,제주특별자치도 제주시 신대로12길 42,33.4889189,126.4922938,0,2976,2,0,3
달콤한소금만들기,제주특별자치도 서귀포시 안덕면 사계리 1545-1,제주특별자치도 서귀포시 안덕면 사계로 100,33.2393511,126.2999471,0,1254,0,0,2
대유모텔,제주특별자치도 제주시 노형동 924,제주특별자치도 제주시 원노형2길 21,33.484386,126.481224,0,2125,0,0,1
더베이리조트,제주특별자치도 서귀포시 보목동 1252-1,제주특별자치도 서귀포시 문필로35번길 46,33.24118,126.593475,3,3291,1,1,2
메종글래드 제주,제주특별자치도 제주시 연동 263-15,제주특별자치도 제주시 노연로 80,33.484756,126.48871,5,12408,6,6,27
민박바당집,제주특별자치도 제주시 한림읍 협재리 1708-1,제주특별자치도 제주시 한림읍 협재1길 12,33.3965751,126.2425147,0,2431,0,0,0
야자수민박(제주캠핑베이),제주특별자치도 제주시 한림읍 월령3길 28-5,제주특별자치도 제주시 한림읍 월령3길 28-5,33.377926,126.217,0,1332,0,0,1
꽃향기바다소리,제주특별자치도 제주시 한경면 판포리 1742-2,제주특별자치도 제주시 한경면 판조로 29,33.3656,126.20663,0,1475,0,0,0
제주시 그린모텔,제주특별자치도 제주시 삼도일동 562-8,제주특별자치도 제주시 공설로 15,33.4985325,126.5167429,0,1484,0,0,0
제주빌레성 통나무휴양펜션,제주특별자치도 서귀포시 성산읍 온평리 1050,제주특별자치도 서귀포시 성산읍 온평포구로 42,33.40161,126.89944,0,2051,2,0,3
올레코지하우스,제주특별자치도 제주시 한림읍 한림해안로 590,제주특별자치도 제주시 한림읍 한림해안로 590,33.440712,126.276924,5,1970,0,1,2
와이리조트 제주,제주특별자치도 서귀포시 안덕면 화순리 1888,제주특별자치도 서귀포시 안덕면 화순중앙로124번길 75,33.24165,126.333664,5,4239,1,2,5
외도바다민박,제주시 월대3길14-6(구주소 : 제주시 외도2동 313-1번지),,33.4947,126.43402,0,1016,0,0,1
로그빌리지 펜션,제주특별자치도 서귀포시 표선면 표선리 2098-11,제주특별자치도 서귀포시 표선면 일주동로 5944,33.32674,126.82066,0,1535,0,0,0
롯데호텔 제주,제주특별자치도 서귀포시 색달동 2812-4,제주특별자치도 서귀포시 중문관광로72번길 35,33.2484577,126.4105487,5,23448,9,38,43
린앤솔게스트하우스,제주특별자치도 제주시 한경면 고산리 3794-4,제주특별자치도 제주시 한경면 한장중길 4,33.290707,126.164986,5,1760,0,1,1
제주아이브리조트,제주특별자치도 서귀포시 영남동 224-1,제주특별자치도 서귀포시 산록남로 1966-34,33.30179,126.50959,5,6031,0,4,6
제주카사블랑카펜션,제주특별자치도 서귀포시 호근동 2083-4,제주특별자치도 서귀포시 학수암로 111 (호근동),33.270493,126.52813,5,3817,4,2,2
제주쉐르빌(중문),제주특별자치도 서귀포시 색달동 2200-2,제주특별자치도 서귀포시 색달로72번길 22,33.25915,126.41058,5,1209,0,1,0
물고기나무게스트하우스,제주특별자치도 서귀포시 성산읍 삼달리 1037,제주특별자치도 서귀포시 성산읍 중산간동로 4204-14,33.378902,126.84096,5,1535,0,1,1
제주올레하우스팬션,제주특별자치도 제주시 구좌읍 행원리 3433-24,제주특별자치도 제주시 구좌읍 덕행로 450-23,33.5341,126.79543,0,1062,0,0,0
윈드힐펜션,제주특별자치도 서귀포시 대포연대로 50 (대포동),제주특별자치도 서귀포시 대포연대로 50 (대포동),33.24026,126.43129,0,828,0,0,0
라온호텔앤리조트,제주특별자치도 제주시 한림읍 협재리 2838,제주특별자치도 제주시 한림읍 금능남로 127,33.3760556,126.2441268,5,3197,0,1,4
동박생이,제주특별자치도 제주시 구좌읍 월정리 682,제주특별자치도 제주시 구좌읍 월정1길 89,33.55842,126.792915,5,5422,0,2,2
성산우리집 펜션,제주특별자치도 서귀포시 성산읍 성산리 300,제주특별자치도 서귀포시 성산읍 한도로255번길 9,33.466977,126.9344586,0,3678,1,0,4
로지게스트하우스,제주특별자치도 제주시 조천읍 신흥리 477,제주특별자치도 제주시 조천읍 신흥관전길 58,33.545498,126.64893,3,239,0,1,0
곰씨비씨게스트하우스,제주특별자치도 서귀포시 안덕면 창천리 817-1,제주특별자치도 서귀포시 안덕면 난드르로21번길 13-7,33.234142,126.367134,0,1413,0,0,0
